date,open,high,low,close,volume
2024-01-01 09:15:00+05:30,1539.0,1542.9,1535.25,1540.6,146435
2024-01-01 09:30:00+05:30,1541.0,1543.0,1539.5,1542.85,84854
2024-01-01 09:45:00+05:30,1542.5,1544.65,1542.4,1542.6,69333
2024-01-01 10:00:00+05:30,1542.85,1544.0,1540.0,1540.75,50093
2024-01-01 10:15:00+05:30,1540.75,1541.85,1539.35,1540.2,46732
2024-01-01 10:30:00+05:30,1540.2,1541.0,1539.5,1539.9,47506
2024-01-01 10:45:00+05:30,1540.4,1543.45,1539.35,1543.45,75946
2024-01-01 11:00:00+05:30,1543.05,1547.7,1542.3,1547.4,106177
2024-01-01 11:15:00+05:30,1547.4,1550.0,1546.25,1549.05,130338
2024-01-01 11:30:00+05:30,1549.05,1549.6,1544.45,1544.45,109507
2024-01-01 11:45:00+05:30,1544.5,1545.45,1542.65,1543.95,65513
2024-01-01 12:00:00+05:30,1543.45,1545.1,1541.0,1545.1,106508
2024-01-01 12:15:00+05:30,1545.15,1545.5,1542.35,1542.6,61711
2024-01-01 12:30:00+05:30,1542.95,1545.4,1542.5,1545.3,98950
2024-01-01 12:45:00+05:30,1544.9,1552.0,1544.4,1549.15,182490
2024-01-01 13:00:00+05:30,1549.3,1550.7,1547.95,1549.6,111126
2024-01-01 13:15:00+05:30,1549.55,1554.65,1548.5,1554.65,157926
2024-01-01 13:30:00+05:30,1554.5,1554.55,1549.15,1549.6,112970
2024-01-01 13:45:00+05:30,1549.6,1553.5,1549.6,1552.45,108942
2024-01-01 14:00:00+05:30,1552.4,1556.0,1552.4,1555.0,183499
2024-01-01 14:15:00+05:30,1555.1,1555.75,1552.8,1553.75,116480
2024-01-01 14:30:00+05:30,1553.75,1555.0,1552.0,1555.0,113551
2024-01-01 14:45:00+05:30,1555.0,1557.0,1553.35,1556.3,149699
2024-01-01 15:00:00+05:30,1556.35,1557.0,1549.0,1550.9,173580
2024-01-01 15:15:00+05:30,1550.9,1552.1,1547.0,1548.25,162545
2024-01-02 09:15:00+05:30,1546.0,1549.15,1538.5,1539.95,388803
2024-01-02 09:30:00+05:30,1539.9,1541.45,1537.0,1540.95,214719
2024-01-02 09:45:00+05:30,1540.95,1541.25,1535.25,1536.0,188148
2024-01-02 10:00:00+05:30,1535.7,1539.6,1535.1,1536.25,196940
2024-01-02 10:15:00+05:30,1536.25,1539.45,1535.0,1535.9,160582
2024-01-02 10:30:00+05:30,1535.9,1536.45,1528.05,1530.2,317341
2024-01-02 10:45:00+05:30,1530.45,1531.0,1529.0,1530.5,101480
2024-01-02 11:00:00+05:30,1530.5,1530.6,1529.1,1529.6,111101
2024-01-02 11:15:00+05:30,1529.6,1529.6,1526.0,1527.3,192625
2024-01-02 11:30:00+05:30,1527.35,1527.9,1525.2,1525.55,123404
2024-01-02 11:45:00+05:30,1525.6,1528.55,1523.0,1526.55,224970
2024-01-02 12:00:00+05:30,1526.5,1528.6,1526.5,1527.4,131323
2024-01-02 12:15:00+05:30,1527.45,1530.45,1527.45,1528.4,96807
2024-01-02 12:30:00+05:30,1528.65,1530.05,1528.35,1529.15,80903
2024-01-02 12:45:00+05:30,1529.15,1530.8,1528.35,1528.35,128897
2024-01-02 13:00:00+05:30,1528.35,1529.7,1527.25,1529.2,191850
2024-01-02 13:15:00+05:30,1529.2,1530.0,1528.5,1529.2,93030
2024-01-02 13:30:00+05:30,1529.2,1531.15,1529.05,1530.0,155452
2024-01-02 13:45:00+05:30,1530.0,1530.9,1529.6,1530.55,108148
2024-01-02 14:00:00+05:30,1530.55,1533.3,1530.0,1533.0,178871
2024-01-02 14:15:00+05:30,1533.0,1534.9,1531.35,1533.3,328636
2024-01-02 14:30:00+05:30,1533.3,1534.9,1533.0,1534.05,257672
2024-01-02 14:45:00+05:30,1534.05,1535.8,1532.9,1533.5,302163
2024-01-02 15:00:00+05:30,1533.5,1535.9,1532.8,1534.2,546396
2024-01-02 15:15:00+05:30,1534.2,1536.45,1532.0,1533.4,505380
2024-01-03 09:15:00+05:30,1519.95,1519.95,1507.0,1510.55,691419
2024-01-03 09:30:00+05:30,1510.55,1511.05,1502.35,1502.7,460660
2024-01-03 09:45:00+05:30,1502.5,1507.0,1502.3,1504.65,303216
2024-01-03 10:00:00+05:30,1504.25,1504.7,1499.0,1499.15,452273
2024-01-03 10:15:00+05:30,1499.2,1499.95,1497.3,1499.4,299997
2024-01-03 10:30:00+05:30,1499.3,1500.75,1498.05,1498.95,299517
2024-01-03 10:45:00+05:30,1498.95,1500.3,1498.0,1499.15,318431
2024-01-03 11:00:00+05:30,1499.2,1501.95,1499.0,1500.25,175449
2024-01-03 11:15:00+05:30,1500.1,1501.95,1500.0,1500.65,183670
2024-01-03 11:30:00+05:30,1500.65,1501.25,1499.0,1499.05,204110
2024-01-03 11:45:00+05:30,1499.05,1501.2,1499.0,1499.55,169206
2024-01-03 12:00:00+05:30,1499.55,1503.0,1499.4,1502.0,157227
2024-01-03 12:15:00+05:30,1502.15,1502.15,1500.0,1500.05,143182
2024-01-03 12:30:00+05:30,1500.05,1501.55,1499.2,1501.5,203327
2024-01-03 12:45:00+05:30,1501.5,1501.6,1500.0,1500.7,153454
2024-01-03 13:00:00+05:30,1500.7,1502.3,1500.5,1501.0,144275
2024-01-03 13:15:00+05:30,1501.0,1501.3,1500.05,1501.0,149786
2024-01-03 13:30:00+05:30,1501.05,1501.45,1500.4,1500.7,125034
2024-01-03 13:45:00+05:30,1500.6,1500.6,1499.1,1499.1,144866
2024-01-03 14:00:00+05:30,1499.3,1500.05,1498.4,1498.75,211380
2024-01-03 14:15:00+05:30,1498.75,1499.95,1495.0,1498.15,648451
2024-01-03 14:30:00+05:30,1498.0,1498.2,1495.0,1495.8,238586
2024-01-03 14:45:00+05:30,1495.65,1496.2,1491.0,1491.15,467998
2024-01-03 15:00:00+05:30,1491.45,1491.75,1488.0,1490.05,578581
2024-01-03 15:15:00+05:30,1490.5,1492.0,1489.0,1491.95,525126
2024-01-04 09:15:00+05:30,1504.95,1519.75,1503.35,1513.2,949059
2024-01-04 09:30:00+05:30,1513.25,1514.3,1492.9,1495.15,647481
2024-01-04 09:45:00+05:30,1495.5,1501.9,1494.25,1500.9,339735
2024-01-04 10:00:00+05:30,1500.55,1504.7,1499.0,1504.45,165677
2024-01-04 10:15:00+05:30,1504.25,1504.7,1500.0,1502.0,161804
2024-01-04 10:30:00+05:30,1501.95,1506.35,1501.95,1505.1,139210
2024-01-04 10:45:00+05:30,1505.3,1506.65,1504.3,1505.6,168315
2024-01-04 11:00:00+05:30,1505.6,1505.7,1502.35,1504.3,158254
2024-01-04 11:15:00+05:30,1504.25,1504.9,1502.2,1504.0,150391
2024-01-04 11:30:00+05:30,1504.1,1504.6,1502.2,1504.0,161988
2024-01-04 11:45:00+05:30,1504.05,1505.2,1503.1,1504.9,452635
2024-01-04 12:00:00+05:30,1504.9,1505.6,1504.25,1504.95,245290
