date,open,high,low,close,volume
2024-01-01 09:15:00+05:30,1080.4,1080.4,1064.45,1066.7,191146
2024-01-01 09:30:00+05:30,1066.7,1070.5,1064.05,1069.0,62363
2024-01-01 09:45:00+05:30,1069.1,1074.95,1068.4,1072.9,61901
2024-01-01 10:00:00+05:30,1072.9,1074.5,1069.5,1070.15,37061
2024-01-01 10:15:00+05:30,1069.9,1073.65,1067.95,1069.35,32226
2024-01-01 10:30:00+05:30,1069.35,1070.15,1066.75,1066.95,27418
2024-01-01 10:45:00+05:30,1066.9,1069.3,1066.9,1068.1,20833
2024-01-01 11:00:00+05:30,1068.1,1068.2,1065.75,1066.95,27466
2024-01-01 11:15:00+05:30,1067.2,1069.1,1066.75,1068.2,18636
2024-01-01 11:30:00+05:30,1068.2,1069.45,1067.75,1068.75,12361
2024-01-01 11:45:00+05:30,1068.75,1070.25,1068.0,1068.1,23159
2024-01-01 12:00:00+05:30,1068.1,1068.95,1066.75,1068.3,15887
2024-01-01 12:15:00+05:30,1068.15,1068.9,1067.05,1067.7,9100
2024-01-01 12:30:00+05:30,1067.7,1067.7,1065.95,1066.4,15740
2024-01-01 12:45:00+05:30,1066.4,1068.2,1066.25,1067.3,23657
2024-01-01 13:00:00+05:30,1067.3,1068.7,1067.05,1067.3,11266
2024-01-01 13:15:00+05:30,1067.3,1068.3,1066.65,1068.2,31726
2024-01-01 13:30:00+05:30,1068.25,1070.45,1067.45,1069.6,22151
2024-01-01 13:45:00+05:30,1069.6,1070.35,1068.45,1069.85,12563
2024-01-01 14:00:00+05:30,1069.85,1077.5,1069.55,1075.55,48846
2024-01-01 14:15:00+05:30,1075.55,1078.6,1073.2,1076.25,59711
2024-01-01 14:30:00+05:30,1075.8,1076.4,1074.3,1074.4,21724
2024-01-01 14:45:00+05:30,1074.4,1075.4,1072.1,1073.2,31013
2024-01-01 15:00:00+05:30,1073.45,1073.9,1066.25,1066.25,46922
2024-01-01 15:15:00+05:30,1066.7,1072.4,1062.8,1066.5,68965
2024-01-02 09:15:00+05:30,1073.0,1089.5,1069.95,1085.9,354897
2024-01-02 09:30:00+05:30,1085.75,1086.55,1074.0,1077.05,226378
2024-01-02 09:45:00+05:30,1077.05,1080.5,1070.15,1070.15,102597
2024-01-02 10:00:00+05:30,1070.15,1074.4,1069.4,1074.1,69879
2024-01-02 10:15:00+05:30,1074.1,1077.1,1070.8,1072.05,62184
2024-01-02 10:30:00+05:30,1072.05,1074.45,1066.25,1069.7,151079
2024-01-02 10:45:00+05:30,1069.7,1079.6,1069.2,1076.95,98768
